Cancer	Sample	Fusion	Junction	Spanning	Breakpoint1	Breakpoint2
HNSC	TCGA-CN-A499-01A-11R-A24H-07	VCL--SFXN2	2	7	chr10:74043153:+	chr10:102726612:+
HNSC	TCGA-CN-A49A-01A-11R-A24H-07	STK39--NCKAP5	8	35	chr2:168012634:-	chr2:132732051:-
HNSC	TCGA-CN-A49A-01A-11R-A24H-07	GPHN--ATP6V1D	1	7	chr14:67023675:+	chr14:67353040:-
HNSC	TCGA-CN-A49C-01A-11R-A24H-07	MACROD1--TCN1	112	486	chr11:64151239:-	chr11:59854835:-
HNSC	TCGA-CN-A49C-01A-11R-A24H-07	CPT1A--P4HA3	3	8	chr11:68781771:-	chr11:74289130:-
HNSC	TCGA-CN-A49C-01A-11R-A24H-07	ERBB2--IKZF3	1	9	chr17:39717480:+	chr17:39792933:-
HNSC	TCGA-CN-A63T-01A-11R-A28V-07	SIL1--DNAJC18	7	13	chr5:139121035:-	chr5:139414272:-
HNSC	TCGA-CN-A63T-01A-11R-A28V-07	CSTF3--CCDC73	2	2	chr11:33090532:-	chr11:32760258:-
HNSC	TCGA-CN-A63U-01A-11R-A30B-07	OCIAD1--GLIPR2	15	131	chr4:48831249:+	chr9:36162362:+
HNSC	TCGA-CN-A63U-01A-11R-A30B-07	SLC25A17--RBX1	12	60	chr22:40792525:-	chr22:40967799:+
HNSC	TCGA-CN-A63W-01A-11R-A30B-07	COL17A1--CFAP43	1	9	chr10:104062258:-	chr10:104167737:-
HNSC	TCGA-CN-A63W-01A-11R-A30B-07	PEAK1--USP31	1	9	chr15:77420006:-	chr16:23102463:-
HNSC	TCGA-CN-A63W-01A-11R-A30B-07	OXR1--VPS13B	1	3	chr8:106359636:+	chr8:99699525:+
HNSC	TCGA-CN-A641-01A-11R-A30B-07	SPRR2G--SPRR1B	1000	1000	chr1:153149904:-	chr1:153032460:+
HNSC	TCGA-CN-A642-01A-12R-A30B-07	MOB3A--STK11	13	71	chr19:2076811:-	chr19:1216268:+
HNSC	TCGA-CN-A6UY-01A-12R-A34R-07	CBFA2T2--REM1	1	6	chr20:33490301:+	chr20:31476227:+
HNSC	TCGA-CQ-5323-01A-01R-1686-07	CPT1A--SHANK2	6	55	chr11:68773265:-	chr11:71174844:-
HNSC	TCGA-CQ-5323-01A-01R-1686-07	CPT1A--FGF3	1	17	chr11:68839552:-	chr11:69816423:-
HNSC	TCGA-CQ-5323-01A-01R-1686-07	FCHSD2--NUMA1	2	9	chr11:72889829:-	chr11:72006263:-
HNSC	TCGA-CQ-5323-01A-01R-1686-07	RNF121--PPFIA1	1	10	chr11:71929124:+	chr11:70372212:+
HNSC	TCGA-CQ-5326-01A-01R-1873-07	MTERF1--PHTF2	2	3	chr7:91880055:-	chr7:77893608:+
HNSC	TCGA-CQ-5326-01A-01R-1873-07	RWDD4--SORBS2	1	5	chr4:183650984:-	chr4:185652728:-
HNSC	TCGA-CQ-5332-01A-01R-1686-07	PANX1--HEPHL1	4	41	chr11:94129493:+	chr11:94111537:+
HNSC	TCGA-CQ-5332-01A-01R-1686-07	OSBPL1A--RIOK3	2	15	chr18:24225042:-	chr18:23473429:+
HNSC	TCGA-CQ-5332-01A-01R-1686-07	PARP1--LIN9	4	6	chr1:226374226:-	chr1:226250919:-
HNSC	TCGA-CQ-5333-01A-01R-2403-07	EPS8L2--AGPAT2	95	542	chr11:709608:+	chr9:136674807:-
HNSC	TCGA-CQ-5334-01A-01R-1686-07	PDE7A--NRG1	4	23	chr8:65779720:-	chr8:32727949:+
HNSC	TCGA-CQ-6219-01A-11R-1915-07	AKAP13--RFX7	3	56	chr15:85380798:+	chr15:56087509:-
HNSC	TCGA-CQ-6220-01A-11R-1915-07	CTSA--WFDC3	1	6	chr20:45895133:+	chr20:45789945:-
HNSC	TCGA-CQ-6221-01A-11R-2081-07	SGCD--LCP2	7	11	chr5:156344677:+	chr5:170297725:-
HNSC	TCGA-CQ-6221-01A-11R-2081-07	COL3A1--RPS4X	1	7	chr2:189006259:+	chrX:72272772:-
HNSC	TCGA-CQ-6223-01A-11R-1915-07	SNAPC1--FLJ22447	4	46	chr14:61768740:+	chr14:61650962:+
HNSC	TCGA-CQ-6224-01A-11R-1915-07	PTPRD--CYGB	1	30	chr9:9938507:-	chr17:76528611:-
HNSC	TCGA-CQ-6224-01A-11R-1915-07	ALG8--FGF19	2	7	chr11:78124021:-	chr11:69699576:-
HNSC	TCGA-CQ-6225-01A-11R-1915-07	EIF2AK4--EPB42	3	17	chr15:39939617:+	chr15:43203275:-
HNSC	TCGA-CQ-6225-01A-11R-1915-07	DUS1L--CCDC57	1	6	chr17:82060701:-	chr17:82101866:-
HNSC	TCGA-CQ-6225-01A-11R-1915-07	MYO1B--ZNF536	1	3	chr2:191350225:+	chr19:30443561:+
HNSC	TCGA-CQ-6225-01A-11R-1915-07	AP2B1--RAB20	1	2	chr17:35594067:+	chr13:110524197:-
HNSC	TCGA-CQ-6227-01A-11R-1915-07	FRMD6--BPIFB1	14	239	chr14:51570410:+	chr20:33286033:+
HNSC	TCGA-CQ-6228-01A-11R-1915-07	PANX1--CEP126	31	126	chr11:94153630:+	chr11:101944265:+
HNSC	TCGA-CQ-6228-01A-11R-1915-07	YIPF1--YTHDF2	31	80	chr1:53878315:-	chr1:28768929:+
HNSC	TCGA-CQ-6228-01A-11R-1915-07	EGLN1--C1orf131	6	28	chr1:231420998:-	chr1:231239188:-
HNSC	TCGA-CQ-6228-01A-11R-1915-07	GALK2--TERB2	4	16	chr15:49292537:+	chr15:44978489:+
HNSC	TCGA-CQ-6228-01A-11R-1915-07	LYST--DISC1	3	7	chr1:235716712:-	chr1:231795242:+
HNSC	TCGA-CQ-6228-01A-11R-1915-07	NCOA2--DCUN1D5	2	5	chr8:70403700:-	chr11:103083326:-
HNSC	TCGA-CQ-6229-01A-11R-1915-07	SYNE2--ITPK1	3	39	chr14:64020093:+	chr14:92993997:-
HNSC	TCGA-CQ-7063-01A-11R-2403-07	CDKN2A--MTAP	18	48	chr9:21974678:-	chr9:21815433:+
HNSC	TCGA-CQ-7065-01A-11R-2081-07	NXN--WRAP53	23	173	chr17:979319:-	chr17:7700741:+
HNSC	TCGA-CQ-7065-01A-11R-2081-07	NOTCH2--SPAG17	6	47	chr1:120069334:-	chr1:117981401:-
HNSC	TCGA-CQ-7065-01A-11R-2081-07	BACH1--DSCR3	5	25	chr21:29329693:+	chr21:37240639:-
HNSC	TCGA-CQ-7067-01A-11R-2232-07	COLGALT1--PGLS	1	17	chr19:17559421:+	chr19:17516173:+
HNSC	TCGA-CQ-7068-01A-11R-2081-07	ZNF57--MRE11	1	1	chr19:2901048:+	chr11:94461036:-
HNSC	TCGA-CQ-7069-01A-11R-2403-07	SERTAD2--TGFA	8	99	chr2:64750281:-	chr2:70465733:-
HNSC	TCGA-CQ-7071-01A-12R-A30B-07	ACTG1--SPRR1B	1	9	chr17:81512232:-	chr1:153032327:+
HNSC	TCGA-CQ-7072-01A-21R-A30B-07	TMEM117--KIF16B	4	24	chr12:43944342:+	chr20:16312418:-
HNSC	TCGA-CQ-7072-01A-21R-A30B-07	TBL1X--WWC3	1	6	chrX:9501849:+	chrX:10090771:+
HNSC	TCGA-CQ-A4C6-01A-11R-A24Z-07	CHSY1--PPP1CA	4	49	chr15:101235255:-	chr11:67401199:-
HNSC	TCGA-CQ-A4C7-01A-11R-A24Z-07	C16orf74--EMC8	3	14	chr16:85750926:-	chr16:85780473:-
HNSC	TCGA-CQ-A4C7-01A-11R-A24Z-07	FNDC3B--KLF13	1	3	chr3:172133546:+	chr15:31435370:+
HNSC	TCGA-CQ-A4C9-01A-11R-A24Z-07	PAIP1--TMEM267	2	22	chr5:43555830:-	chr5:43446557:-
HNSC	TCGA-CQ-A4C9-01A-11R-A24Z-07	ELP4--EIF3M	1	12	chr11:31650221:+	chr11:32594914:+
HNSC	TCGA-CQ-A4C9-01A-11R-A24Z-07	UXS1--TMEM241	1	5	chr2:106158058:-	chr18:23399647:-
HNSC	TCGA-CQ-A4C9-01A-11R-A24Z-07	CIR1--NFE2L2	1000	1000	chr2:174395601:-	chr2:177283805:-
HNSC	TCGA-CQ-A4CA-01A-11R-A24Z-07	GNA12--PHC3	2	23	chr7:2843853:-	chr3:170178938:-
HNSC	TCGA-CQ-A4CB-01A-11R-A24Z-07	PPP1R2--GMNC	1	4	chr3:195542904:-	chr3:190860858:-
HNSC	TCGA-CQ-A4CG-01A-11R-A266-07	MICU1--DNAJB12	1	12	chr10:72475100:-	chr10:72336696:-
HNSC	TCGA-CQ-A4CH-01A-11R-A266-07	EHBP1--MDH1	28	137	chr2:62874532:+	chr2:63594488:+
HNSC	TCGA-CQ-A4CH-01A-11R-A266-07	CHST10--MAP4K4	19	81	chr2:100402564:-	chr2:101823928:+
HNSC	TCGA-CQ-A4CH-01A-11R-A266-07	ITSN1--CHODL	1	28	chr21:33642713:+	chr21:17917220:+
HNSC	TCGA-CQ-A4CH-01A-11R-A266-07	PAPLN--MYL4	4	13	chr14:73274459:+	chr17:47209389:+
HNSC	TCGA-CQ-A4CH-01A-11R-A266-07	TRAPPC10--MDS2	2	6	chr21:44012560:+	chr1:23639680:+
HNSC	TCGA-CQ-A4CI-01A-11R-A266-07	SH2D3A--GPM6A	7	38	chr19:6767387:-	chr4:175651987:-
HNSC	TCGA-CR-5243-01A-01R-1514-07	COPS7A--RPLP0	1	1	chr12:6724818:+	chr12:120197462:-
HNSC	TCGA-CR-5247-01A-01R-2016-07	CLN3--C15orf32	5	18	chr16:28484006:-	chr15:92500358:+
HNSC	TCGA-CR-5247-01A-01R-2016-07	TFDP2--COG5	2	29	chr3:142093061:-	chr7:107324521:-
HNSC	TCGA-CR-5247-01A-01R-2016-07	NADSYN1--GSTP1	1	3	chr11:71458544:+	chr11:67584685:+
HNSC	TCGA-CR-5248-01A-01R-2016-07	MAGI1--DPH3	2	3	chr3:65621972:-	chr3:16260829:-
HNSC	TCGA-CR-5250-01A-01R-1514-07	SESN1--CENPW	1	3	chr6:109093795:-	chr6:126346205:+
HNSC	TCGA-CR-5250-01A-01R-1514-07	ZFP36--OAZ1	1	1	chr19:39406928:+	chr19:2271385:+
HNSC	TCGA-CR-6467-01A-11R-1873-07	TRIP12--PID1	12	57	chr2:229879982:-	chr2:229155964:-
HNSC	TCGA-CR-6467-01A-11R-1873-07	ABCC4--ABCB4	4	73	chr13:95177707:-	chr7:87409392:-
HNSC	TCGA-CR-6467-01A-11R-1873-07	TTC12--LUC7L2	3	16	chr11:113344440:+	chr7:139412551:+
HNSC	TCGA-CR-6467-01A-11R-1873-07	MTDH--MATN2	4	5	chr8:97644887:+	chr8:97961408:+
HNSC	TCGA-CR-6467-01A-11R-1873-07	CLDN10--TTC12	2	3	chr13:95577338:+	chr11:113350073:+
HNSC	TCGA-CR-6470-01A-11R-1873-07	PLEKHA5--DCTN2	1	4	chr12:19132450:+	chr12:57535845:-
HNSC	TCGA-CR-6473-01A-11R-1873-07	FGFR3--TACC3	268	1764	chr4:1806934:+	chr4:1737598:+
HNSC	TCGA-CR-6474-01A-11R-1873-07	TFB2M--SMYD3	21	96	chr1:246564346:-	chr1:246335474:-
HNSC	TCGA-CR-6474-01A-11R-1873-07	MVP--ZNF267	15	54	chr16:29831073:+	chr16:31914476:+
HNSC	TCGA-CR-6478-01A-11R-1873-07	TMBIM4--TMEM131	10	96	chr12:66169855:-	chr2:97814388:-
HNSC	TCGA-CR-6478-01A-11R-1873-07	ANKRD23--FAM178B	16	44	chr2:96857888:-	chr2:96902707:-
HNSC	TCGA-CR-6478-01A-11R-1873-07	KIF21A--TSPAN8	16	42	chr12:39442927:-	chr12:71157787:-
HNSC	TCGA-CR-6478-01A-11R-1873-07	GPI--EYS	9	56	chr19:34396430:+	chr6:65057727:-
HNSC	TCGA-CR-6478-01A-11R-1873-07	HSD17B12--TP53I11	4	12	chr11:43816391:+	chr11:44939190:-
HNSC	TCGA-CR-6478-01A-11R-1873-07	CAV2--TES	2	5	chr7:116500447:+	chr7:116249020:+
HNSC	TCGA-CR-6480-01A-11R-1873-07	C1orf174--RAD18	30	106	chr1:3892883:-	chr3:8881459:-
HNSC	TCGA-CR-6480-01A-11R-1873-07	PPARA--SLC16A7	4	44	chr22:46151970:+	chr12:59655152:+
HNSC	TCGA-CR-6481-01A-11R-1873-07	KIF21A--IGKJ3	59	0	chr12:39331730:-	chr2:88861257:-
HNSC	TCGA-CR-6481-01A-11R-1873-07	CMC1--ZCWPW2	2	12	chr3:28241812:+	chr3:28435110:+
HNSC	TCGA-CR-6482-01A-11R-1873-07	ABCB9--MPHOSPH9	1	7	chr12:122966287:-	chr12:123166789:-
HNSC	TCGA-CR-6484-01A-11R-1873-07	CDKL3--IGKJ2	28	0	chr5:134319471:-	chr2:88861559:-
HNSC	TCGA-CR-6484-01A-11R-1873-07	AGAP1--UBE2F	7	49	chr2:235494849:+	chr2:237973092:+
HNSC	TCGA-CR-6487-01A-11R-1873-07	SNHG19--CSF1R	33	262	chr16:2154860:-	chr5:150086607:-
HNSC	TCGA-CR-6487-01A-11R-1873-07	TSC1--DOLPP1	16	62	chr9:132921363:-	chr9:129086709:+
HNSC	TCGA-CR-6488-01A-12R-2081-07	IP6K1--TRAIP	1	26	chr3:49786354:-	chr3:49840373:-
HNSC	TCGA-CR-6488-01A-12R-2081-07	AATF--PCDH11X	2	12	chr17:37031685:+	chrX:92618264:+
HNSC	TCGA-CR-7364-01A-11R-2016-07	ASH2L--C8orf86	6	10	chr8:38110833:+	chr8:38516512:-
HNSC	TCGA-CR-7364-01A-11R-2016-07	EIF4EBP1--TACC1	4	4	chr8:38030718:+	chr8:38846699:+
HNSC	TCGA-CR-7367-01A-11R-2016-07	TFB2M--SMYD3	28	39	chr1:246548545:-	chr1:245929937:-
HNSC	TCGA-CR-7367-01A-11R-2016-07	TIAM1--PCBP3	7	19	chr21:31339243:-	chr21:45896208:+
HNSC	TCGA-CR-7367-01A-11R-2016-07	XXYLT1--OPA1	2	2	chr3:195156449:-	chr3:193614723:+
HNSC	TCGA-CR-7368-01A-11R-2132-07	EGFR--SEPT14	1	7	chr7:55019365:+	chr7:55807258:-
HNSC	TCGA-CR-7370-01A-11R-2132-07	SLBP--LETM1	16	112	chr4:1694774:-	chr4:1825683:-
HNSC	TCGA-CR-7370-01A-11R-2132-07	PSMD14--CCDC148	1	4	chr2:161385571:+	chr2:158220713:-
HNSC	TCGA-CR-7371-01A-11R-2016-07	ROCK1--RPL29	12	15	chr18:21110818:-	chr3:51995880:-
HNSC	TCGA-CR-7371-01A-11R-2016-07	SH3GL1--STAP2	1000	1000	chr19:4400324:-	chr19:4334044:-
HNSC	TCGA-CR-7374-01A-11R-2016-07	CREBBP--ATG10	6	30	chr16:3850297:-	chr5:82058495:+
HNSC	TCGA-CR-7374-01A-11R-2016-07	IGKC--SPSB1	6	1	chr2:88857255:-	chr1:9356106:+
HNSC	TCGA-CR-7374-01A-11R-2016-07	CSDE1--CYB5B	4	5	chr1:114737999:-	chr16:69430154:+
HNSC	TCGA-CR-7374-01A-11R-2016-07	TYW1--SIRPB2	2	5	chr7:67195337:+	chr20:1480065:-
HNSC	TCGA-CR-7374-01A-11R-2016-07	RALY--RPN2	1	8	chr20:34031604:+	chr20:37223878:+
HNSC	TCGA-CR-7374-01A-11R-2016-07	HSD11B1L--SAFB	1	5	chr19:5687668:+	chr19:5664022:+
HNSC	TCGA-CR-7376-01A-11R-2132-07	APTX--NOL6	6	9	chr9:33001567:-	chr9:33472412:-
HNSC	TCGA-CR-7376-01A-11R-2132-07	CNTFR--KIF24	1	19	chr9:34581095:-	chr9:34297114:-
HNSC	TCGA-CR-7376-01A-11R-2132-07	CHMP5--GALT	2	4	chr9:33276564:+	chr9:34646677:+
HNSC	TCGA-CR-7376-01A-11R-2132-07	NFX1--ARHGEF39	1	3	chr9:33319127:+	chr9:35664126:-
HNSC	TCGA-CR-7376-01A-11R-2132-07	UNC13B--DNAJB5	1	1	chr9:35162305:+	chr9:34993200:+
HNSC	TCGA-CR-7377-01A-11R-2016-07	PARD3--ARMC4	4	25	chr10:34814876:-	chr10:27907777:-
HNSC	TCGA-CR-7377-01A-11R-2016-07	ERC1--ANKRD26	1	3	chr12:1116033:+	chr10:27005723:-
HNSC	TCGA-CR-7379-01A-11R-2016-07	DSG1--DSCAS	6	12	chr18:31340025:+	chr18:31150799:+
HNSC	TCGA-CR-7379-01A-11R-2016-07	GAS6--ATP4B	4	10	chr13:113846527:-	chr13:113654942:-
HNSC	TCGA-CR-7379-01A-11R-2016-07	NUDT3--CDH12	1	9	chr6:34392264:-	chr5:21817132:-
HNSC	TCGA-CR-7379-01A-11R-2016-07	ZC3H4--SAE1	1	4	chr19:47081513:-	chr19:47203671:+
HNSC	TCGA-CR-7380-01A-11R-2016-07	IDH3A--SH2D7	4	2	chr15:78149430:+	chr15:78094116:+
HNSC	TCGA-CR-7382-01A-11R-2132-07	RNH1--HRAS	51	314	chr11:507113:-	chr11:533944:-
HNSC	TCGA-CR-7382-01A-11R-2132-07	NFRKB--FEN1	1	10	chr11:129892715:-	chr11:61796922:+
HNSC	TCGA-CR-7383-01A-11R-2132-07	DCUN1D4--GPM6B	9	49	chr4:51863709:+	chrX:13785808:-
HNSC	TCGA-CR-7383-01A-11R-2132-07	PCMTD1--ARHGAP26	2	1	chr8:51898930:-	chr5:143207198:+
HNSC	TCGA-CR-7385-01A-11R-2016-07	TRIM25--TRIM37	14	43	chr17:56892018:-	chr17:58982921:-
HNSC	TCGA-CR-7386-01A-11R-2016-07	MAP2K5--RAB27A	1	6	chr15:67543470:+	chr15:55234956:-
HNSC	TCGA-CR-7388-01A-11R-2016-07	RAP1GDS1--GSTCD	4	9	chr4:98352601:+	chr4:105845441:+
HNSC	TCGA-CR-7388-01A-11R-2016-07	CBFB--ATP13A3	1	9	chr16:67029813:+	chr3:194462236:-
HNSC	TCGA-CR-7389-01A-11R-2016-07	ADAM17--ITGB1BP1	1	12	chr2:9555509:-	chr2:9418732:-
HNSC	TCGA-CR-7390-01A-11R-2016-07	SHC1--EFNA3	7	51	chr1:154965543:-	chr1:155085091:+
HNSC	TCGA-CR-7390-01A-11R-2016-07	SPIDR--SNX7	7	20	chr8:47713641:+	chr1:98760054:+
HNSC	TCGA-CR-7392-01A-11R-2016-07	LRRC1--MLIP	3	24	chr6:53795415:+	chr6:54124473:+
HNSC	TCGA-CR-7392-01A-11R-2016-07	CUX1--CAV2	2	11	chr7:102115273:+	chr7:116316432:+
HNSC	TCGA-CR-7392-01A-11R-2016-07	ROCK2--LPIN1	1	3	chr2:11192148:-	chr2:11765533:+
HNSC	TCGA-CR-7395-01A-11R-2016-07	GNB1--NADK	11	15	chr1:1890820:-	chr1:1757310:-
HNSC	TCGA-CR-7397-01A-11R-2016-07	SCMH1--SHISA5	2	34	chr1:41186121:-	chr3:48501293:-
HNSC	TCGA-CR-7397-01A-11R-2016-07	ITCH--CASS4	2	15	chr20:34424525:+	chr20:56445900:+
HNSC	TCGA-CR-7399-01A-11R-2016-07	AK3--RCL1	44	168	chr9:4722506:-	chr9:4823548:+
HNSC	TCGA-CR-7399-01A-11R-2016-07	DGCR2--ANO1	28	123	chr22:19122128:-	chr11:70103066:+
HNSC	TCGA-CR-7399-01A-11R-2016-07	VTI1B--PLEKHH1	7	47	chr14:67656416:-	chr14:67585568:+
HNSC	TCGA-CR-7401-01A-11R-2016-07	APP--FRG2LP	12	80	chr21:26021840:-	chr18:14138856:+
HNSC	TCGA-CR-7402-01A-11R-2016-07	DSG2--DSG4	62	275	chr18:31541314:+	chr18:31399272:+
HNSC	TCGA-CR-7402-01A-11R-2016-07	VCL--SEC24C	30	103	chr10:74043153:+	chr10:73766760:+
HNSC	TCGA-CR-7404-01A-11R-2132-07	EFNA1--FLAD1	1	4	chr1:155128069:+	chr1:154989560:+
HNSC	TCGA-CV-5430-01A-02R-1686-07	OSGIN2--RIPK2	27	61	chr8:89914746:+	chr8:89786593:+
HNSC	TCGA-CV-5430-01A-02R-1686-07	PHF8--SLCO1C1	1	7	chrX:54022259:-	chr12:20717132:+
HNSC	TCGA-CV-5431-01A-01R-1514-07	FBXL20--UNC45B	33	117	chr17:39401361:-	chr17:35171322:+
HNSC	TCGA-CV-5431-01A-01R-1514-07	IGHGP--NOTCH1	11	1	chr14:105668254:-	chr9:136508977:-
HNSC	TCGA-CV-5431-01A-01R-1514-07	TGFBRAP1--CCDC146	1	3	chr2:105296356:-	chr7:77236947:+
HNSC	TCGA-CV-5431-01A-01R-1514-07	ERBB2--CTTN	1	1	chr17:39715939:+	chr11:70422940:+
HNSC	TCGA-CV-5432-01A-02R-1686-07	PFKFB4--COL7A1	1	5	chr3:48521986:-	chr3:48571278:-
HNSC	TCGA-CV-5434-01A-01R-1686-07	PTPRZ1--TSPAN33	14	83	chr7:122055087:+	chr7:129161679:+
HNSC	TCGA-CV-5434-01A-01R-1686-07	ROCK1--DCC	10	44	chr18:21006351:-	chr18:53386043:+
HNSC	TCGA-CV-5434-01A-01R-1686-07	NLK--RAD51D	3	10	chr17:28043331:+	chr17:35106481:-
HNSC	TCGA-CV-5434-01A-01R-1686-07	NLK--RAD51L3-RFFL	3	10	chr17:28043331:+	chr17:35106481:-
HNSC	TCGA-CV-5436-01A-01R-1514-07	SLX4IP--SLC24A3	2	12	chr20:10458231:+	chr20:19280959:+
HNSC	TCGA-CV-5436-01A-01R-1514-07	AHR--TSPAN13	1	3	chr7:17310123:+	chr7:16783417:+
HNSC	TCGA-CV-5440-01A-01R-1514-07	FHOD3--MS4A15	3	12	chr18:36687178:+	chr11:60763706:+
HNSC	TCGA-CV-5440-01A-01R-1514-07	DTD1--RALGAPA2	3	6	chr20:18628233:+	chr20:20546832:-
HNSC	TCGA-CV-5440-01A-01R-1514-07	USP8--MYEF2	2	9	chr15:50490525:+	chr15:48168839:-
HNSC	TCGA-CV-5441-01A-01R-1514-07	DDX1--C3orf67	1	1	chr2:15596763:+	chr3:58806456:-
HNSC	TCGA-CV-5442-01A-01R-1514-07	PKP1--JUP	3	7	chr1:201332903:+	chr17:41755174:-
HNSC	TCGA-CV-5443-01A-01R-1514-07	ITCH--DEFB118	47	258	chr20:34471515:+	chr20:31372857:+
HNSC	TCGA-CV-5443-01A-01R-1514-07	SLC26A11--OAF	2	11	chr17:80237594:+	chr11:120228868:+
HNSC	TCGA-CV-5443-01A-01R-1514-07	PLGRKT--CD274	1	10	chr9:5431897:-	chr9:5456100:+
HNSC	TCGA-CV-5444-01A-02R-1514-07	ESYT2--CNTNAP2	1	20	chr7:158748194:-	chr7:147043907:+
HNSC	TCGA-CV-5444-01A-02R-1514-07	PRR4--SPSB2	2	9	chr12:11121010:-	chr12:6882287:-
HNSC	TCGA-CV-5970-01A-11R-1686-07	ACAP2--IQCG	1	26	chr3:195442795:-	chr3:197914042:-
HNSC	TCGA-CV-5970-01A-11R-1686-07	HSPB11--ZCCHC11	1	6	chr1:53939985:-	chr1:52497183:-
HNSC	TCGA-CV-5971-01A-11R-1686-07	MYBPC2--DES	1	9	chr19:50452003:+	chr2:219421340:+
HNSC	TCGA-CV-5973-01A-11R-1686-07	NFYA--TSPO2	4	36	chr6:41094497:+	chr6:41042966:+
HNSC	TCGA-CV-5973-01A-11R-1686-07	OTUB1--RPS6KA4	3	14	chr11:63988752:+	chr11:64365301:+
HNSC	TCGA-CV-5978-01A-11R-1686-07	ADD1--ADK	7	30	chr4:2844024:+	chr10:74394141:+
HNSC	TCGA-CV-5979-01A-11R-1686-07	GABARAP--GPS2	28	63	chr17:7241424:-	chr17:7314659:-
HNSC	TCGA-CV-5979-01A-11R-1686-07	IPO9--CSRP1	1	1	chr1:201871327:+	chr1:201496304:-
HNSC	TCGA-CV-6433-01A-11R-1686-07	RALY--ASXL1	3	12	chr20:34031604:+	chr20:32428128:+
HNSC	TCGA-CV-6441-01A-11R-1686-07	HSPB11--NDC1	5	54	chr1:53923904:-	chr1:53772489:-
HNSC	TCGA-CV-6441-01A-11R-1686-07	OPA3--EML2	3	30	chr19:45584623:-	chr19:45642352:-
HNSC	TCGA-CV-6933-01A-11R-1915-07	CLNS1A--DCBLD1	2	1	chr11:77637590:-	chr6:117532260:+
HNSC	TCGA-CV-6935-01A-11R-1915-07	ATAD2--ERBB4	5	24	chr8:123369058:-	chr2:211665477:-
HNSC	TCGA-CV-6936-01A-11R-1915-07	LMAN2L--FAM178B	2	29	chr2:96734409:-	chr2:96929320:-
HNSC	TCGA-CV-6937-01A-11R-2016-07	PI4KA--CCDC74BP1	48	193	chr22:20793193:-	chr22:20592100:-
HNSC	TCGA-CV-6937-01A-11R-2016-07	FKBP1A--CDS2	10	64	chr20:1392834:-	chr20:5189067:+
HNSC	TCGA-CV-6937-01A-11R-2016-07	ATP11B--TFRC	4	30	chr3:182869331:+	chr3:196058632:-
HNSC	TCGA-CV-6937-01A-11R-2016-07	SMPD4P1--KLHL22	6	10	chr22:20613663:-	chr22:20471515:-
HNSC	TCGA-CV-6937-01A-11R-2016-07	KIAA1549L--WARS2	4	10	chr11:33574873:+	chr1:119076607:-
HNSC	TCGA-CV-6937-01A-11R-2016-07	KLHL22--KIAA1549L	1	5	chr22:20464858:-	chr11:33656012:+
HNSC	TCGA-CV-6938-01A-11R-1915-07	MBD5--ACVR2A	1	6	chr2:148021684:+	chr2:147896301:+
HNSC	TCGA-CV-6939-01A-11R-1915-07	ZNF718--PLEKHG4B	4	28	chr4:131505:+	chr5:139483:+
HNSC	TCGA-CV-6939-01A-11R-1915-07	NAALADL1--PATL1	1	14	chr11:65045822:-	chr11:59654072:-
HNSC	TCGA-CV-6939-01A-11R-1915-07	LRP5--HSCB	1	2	chr11:68446533:+	chr22:28743882:+
HNSC	TCGA-CV-6940-01A-11R-1915-07	NAA25--SLC25A21	18	154	chr12:112087683:-	chr14:36684925:-
HNSC	TCGA-CV-6940-01A-11R-1915-07	FAM234A--LUC7L	2	24	chr16:249658:+	chr16:208188:-
HNSC	TCGA-CV-6941-01A-11R-1915-07	EGFR--ACADM	32	172	chr7:55019365:+	chr1:75732644:+
HNSC	TCGA-CV-6941-01A-11R-1915-07	TBC1D22A--GCAT	5	27	chr22:46997709:+	chr22:37810027:+
HNSC	TCGA-CV-6941-01A-11R-1915-07	LPP--P3H2	2	32	chr3:188609844:+	chr3:189995442:-
HNSC	TCGA-CV-6941-01A-11R-1915-07	LIMK2--ATXN10	3	22	chr22:31258426:+	chr22:45806959:+
HNSC	TCGA-CV-6941-01A-11R-1915-07	TP63--CYTH3	4	16	chr3:189808526:+	chr7:6190531:-
HNSC	TCGA-CV-6941-01A-11R-1915-07	CELSR1--PACSIN2	4	12	chr22:46463707:-	chr22:42912157:-
HNSC	TCGA-CV-6941-01A-11R-1915-07	ATXN10--TUBGCP6	2	13	chr22:45740538:+	chr22:50228028:-
HNSC	TCGA-CV-6941-01A-11R-1915-07	FUS--PRSS36	1	11	chr16:31184396:+	chr16:31149731:-
HNSC	TCGA-CV-6941-01A-11R-1915-07	SH3BP1--CACNA1I	2	7	chr22:37643788:+	chr22:39661965:+
HNSC	TCGA-CV-6941-01A-11R-1915-07	ARHGEF2--SMG5	1	9	chr1:155978067:-	chr1:156274686:-
HNSC	TCGA-CV-6941-01A-11R-1915-07	PRR14L--SOX10	2	5	chr22:31738387:-	chr22:37983868:-
HNSC	TCGA-CV-6941-01A-11R-1915-07	SMARCB1--ACR	1	8	chr22:23825415:+	chr22:50744061:+
HNSC	TCGA-CV-6948-01A-11R-1915-07	TTC38--NACAP1	33	136	chr22:46278661:+	chr8:101367623:+
HNSC	TCGA-CV-6948-01A-11R-1915-07	ZNF410--LIN52	5	38	chr14:73909430:+	chr14:74198922:+
