OncogeneID	OncogeneName	Alias	Links	Cytoband	FullName	GeneType
116986	AGAP2	CENTG1|GGAP2|PIKE	MIM:605476|HGNC:HGNC:16921|Ensembl:ENSG00000135439|HPRD:05687|Vega:OTTHUMG00000170285	12q14.1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2	protein-coding
116833	ANIB1	AIB|AIB1	MIM:105800|HGNC:HGNC:17627	7q11.2	aneurysm, intracranial berry 1	unknown
114757	CYGB	HGB|STAP	MIM:608759|HGNC:HGNC:16505|Ensembl:ENSG00000161544|HPRD:06479|Vega:OTTHUMG00000180289	17q25.1	cytoglobin	protein-coding
114614	MIR155HG	BIC|MIRHG2|NCRNA00172	HGNC:HGNC:35460|Ensembl:ENSG00000234883	-	MIR155 host gene	ncRNA
11315	PARK7	DJ-1|DJ1|HEL-S-67p	MIM:602533|HGNC:HGNC:16369|Ensembl:ENSG00000116288|HPRD:03961|Vega:OTTHUMG00000001210	1p36.23	Parkinsonism associated deglycase	protein-coding
11266	DUSP12	DUSP1|YVH1	MIM:604835|HGNC:HGNC:3067|Ensembl:ENSG00000081721|HPRD:05323|Vega:OTTHUMG00000034540	1q21-q22	dual specificity phosphatase 12	protein-coding
11181	TREH	TRE|TREA	MIM:275360|HGNC:HGNC:12266|Ensembl:ENSG00000118094|HPRD:02038|Vega:OTTHUMG00000166409	11q23.3	trehalase	protein-coding
11168	PSIP1	DFS70|LEDGF|PAIP|PSIP2|p52|p75	MIM:603620|HGNC:HGNC:9527|Ensembl:ENSG00000164985|HPRD:04688|Vega:OTTHUMG00000021021	9p22.3	PC4 and SFRS1 interacting protein 1	protein-coding
10987	COPS5	CSN5|JAB1|MOV-34|SGN5	MIM:604850|HGNC:HGNC:2240|Ensembl:ENSG00000121022|HPRD:06888|Vega:OTTHUMG00000164563	8q13.1	COP9 signalosome subunit 5	protein-coding
10971	YWHAQ	14-3-3|1C5|HS1	MIM:609009|HGNC:HGNC:12854|Ensembl:ENSG00000134308|HPRD:00886|Vega:OTTHUMG00000013848	2p25.1	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta	protein-coding
10892	MALT1	IMD12|MLT|MLT1|PCASP1	MIM:604860|HGNC:HGNC:6819|HPRD:06892	18q21	MALT1 paracaspase	protein-coding
10879	SMR3B	P-B|PBII|PRL3|PROL3|SMR1B	MIM:611593|HGNC:HGNC:17326|Ensembl:ENSG00000171201|HPRD:18078|Vega:OTTHUMG00000129396	4q13.3	submaxillary gland androgen regulated protein 3B	protein-coding
10863	ADAM28	ADAM 28|MDC-L|MDCL|eMDC II|eMDCII	MIM:606188|HGNC:HGNC:206|Ensembl:ENSG00000042980|HPRD:08391|Vega:OTTHUMG00000163780	8p21.2	ADAM metallopeptidase domain 28	protein-coding
10848	PPP1R13L	IASPP|NKIP1|RAI|RAI4	MIM:607463|HGNC:HGNC:18838|Ensembl:ENSG00000104881|HPRD:09195|Vega:OTTHUMG00000181784	19q13.32	protein phosphatase 1 regulatory subunit 13 like	protein-coding
10801	SEPT9	AF17q25|MSF|MSF1|NAPB|PNUTL4|SINT1|SeptD1	MIM:604061|HGNC:HGNC:7323|Ensembl:ENSG00000184640|HPRD:10360|Vega:OTTHUMG00000177327	17q25	septin 9	protein-coding
10795	ZNF268	HZF3	MIM:604753|HGNC:HGNC:13061|HPRD:05300	12q24.33	zinc finger protein 268	protein-coding
10765	KDM5B	CT31|JARID1B|PLU-1|PLU1|PPP1R98|PUT1|RBBP2H1A|RBP2-H1	MIM:605393|HGNC:HGNC:18039|Ensembl:ENSG00000117139|HPRD:09251|Vega:OTTHUMG00000041401	1q32.1	lysine demethylase 5B	protein-coding
10712	FAM189B	C1orf2|COTE1	HGNC:HGNC:1233|Ensembl:ENSG00000160767|HPRD:08511|Vega:OTTHUMG00000035844	1q21	family with sequence similarity 189 member B	protein-coding
10672	GNA13	G13	MIM:604406|HGNC:HGNC:4381|HPRD:05100	17q24.3	G protein subunit alpha 13	protein-coding
106182249	LUADT1	-	HGNC:HGNC:51845	-	lung adenocarcinoma associated transcript 1	ncRNA
10591	DNPH1	C6orf108|RCL|dJ330M21.3	HGNC:HGNC:21218|Ensembl:ENSG00000112667|HPRD:06707|Vega:OTTHUMG00000014724	6p21.1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	protein-coding
10542	LAMTOR5	HBXIP|XIP	MIM:608521|HGNC:HGNC:17955|Ensembl:ENSG00000134248|HPRD:09773|Vega:OTTHUMG00000011568	1p13.3	late endosomal/lysosomal adaptor, MAPK and MTOR activator 5	protein-coding
10432	RBM14	COAA|PSP2|SIP|SYTIP1|TMEM137	MIM:612409|HGNC:HGNC:14219|HPRD:11485|Vega:OTTHUMG00000140380	11q13.2	RNA binding motif protein 14	protein-coding
10419	PRMT5	HRMT1L5|IBP72|JBP1|SKB1|SKB1Hs	MIM:604045|HGNC:HGNC:10894|Ensembl:ENSG00000100462|HPRD:04955|Vega:OTTHUMG00000028709	14q11.2	protein arginine methyltransferase 5	protein-coding
10365	KLF2	LKLF	MIM:602016|HGNC:HGNC:6347|Ensembl:ENSG00000127528|HPRD:03602|Vega:OTTHUMG00000182330	19p13.11	Kruppel-like factor 2	protein-coding
10320	IKZF1	Hs.54452|IK1|IKAROS|LYF1|LyF-1|PPP1R92|PRO0758|ZNFN1A1	MIM:603023|HGNC:HGNC:13176|Ensembl:ENSG00000185811|HPRD:04318|Vega:OTTHUMG00000155907	7p12.2	IKAROS family zinc finger 1	protein-coding
102578074	PCAT5	LINC01452|TPCAT-10-36067	HGNC:HGNC:48665|Ensembl:ENSG00000280719	10p11.21	prostate cancer associated transcript 5 (non-protein coding)	ncRNA
10158	PDZK1IP1	DD96|MAP17|SPAP	MIM:607178|HGNC:HGNC:16887|Ensembl:ENSG00000162366|HPRD:06211|Vega:OTTHUMG00000007852	1p33	PDZK1 interacting protein 1	protein-coding
10155	TRIM28	KAP1|PPP1R157|RNF96|TF1B|TIF1B	MIM:601742|HGNC:HGNC:16384|Ensembl:ENSG00000130726|HPRD:03445|Vega:OTTHUMG00000183546	19q13.4	tripartite motif containing 28	protein-coding
10142	AKAP9	AKAP-9|AKAP350|AKAP450|CG-NAP|HYPERION|LQT11|MU-RMS-40.16A|PPP1R45|PRKA9|YOTIAO	MIM:604001|HGNC:HGNC:379|Ensembl:ENSG00000127914|HPRD:04921|Vega:OTTHUMG00000131127	7q21-q22	A-kinase anchoring protein 9	protein-coding
10103	TSPAN1	NET1|TM4C|TM4SF	MIM:613170|HGNC:HGNC:20657|Ensembl:ENSG00000117472|HPRD:18232|Vega:OTTHUMG00000007602	1p34.1	tetraspanin 1	protein-coding
100750225	PCAT1	PCA1|PCAT-1	MIM:616043|HGNC:HGNC:43022|Ensembl:ENSG00000253438	8q24.21	prostate cancer associated transcript 1 (non-protein coding)	ncRNA
100533619	TMPOP2	lncRNA-EBIC	HGNC:HGNC:50860	-	thymopoietin pseudogene 2	pseudo
100316868	HOTTIP	HOXA-AS6|HOXA13-AS1|NCRNA00213	MIM:614060|HGNC:HGNC:37461	7p15.2	HOXA distal transcript antisense RNA	ncRNA
100310785	ALL1	-	MIM:613065	10q21	Leukemia, acute lymphocytic, susceptibility to, 1	unknown
100302263	MIR1908	MIRN1908|hsa-mir-1908|mir-1908	HGNC:HGNC:35392|Ensembl:ENSG00000222326|miRBase:MI0008329	-	microRNA 1908	ncRNA
100126794	GAEC1	-	MIM:612130	7q22.1	gene amplified in esophageal cancer 1	ncRNA
100126340	MIR944	MIRN944|hsa-mir-944|mir-944	HGNC:HGNC:33690|Ensembl:ENSG00000216058|miRBase:MI0005769	3q28	microRNA 944	ncRNA
100126313	MIR744	MIRN744|hsa-mir-744|mir-744	HGNC:HGNC:33658|Ensembl:ENSG00000266297|miRBase:MI0005559	17p12	microRNA 744	ncRNA
100124700	HOTAIR	HOXAS|HOXC-AS4|HOXC11-AS1|NCRNA00072	MIM:611400|HGNC:HGNC:33510|Ensembl:ENSG00000228630	12q13.13	HOX transcript antisense RNA	ncRNA
7053	TGM3	TGE	MIM:600238|HGNC:HGNC:11779|Ensembl:ENSG00000125780|HPRD:02584|Vega:OTTHUMG00000031690	20q11.2	transglutaminase 3	protein-coding
26585	GREM1	C15DUPq|CKTSF1B1|CRAC1|CRCS4|DAND2|DRM|DUP15q|GREMLIN|HMPS|HMPS1|IHG-2|MPSH|PIG2	MIM:603054|HGNC:HGNC:2001|HPRD:07048	15q13.3	gremlin 1, DAN family BMP antagonist	protein-coding
332	BIRC5	API4|EPR-1	MIM:603352|HGNC:HGNC:593|Ensembl:ENSG00000089685|HPRD:04520|Vega:OTTHUMG00000177505	17q25	baculoviral IAP repeat containing 5	protein-coding
X	NTRK2	XX	
